date,longitude,latitude,level,expver,o3,t,w,OT
1948/9/1,104,1,100,1,3.44E-07,198.70279,0.001473324,-6.136685
1948/10/1,104,1,100,1,2.17E-07,196.04813,0.00064149,-6.060234
1948/11/1,104,1,100,1,1.84E-07,195.10042,-0.000184704,-4.1630764
1948/12/1,104,1,100,1,1.26E-07,192.05862,-0.003172713,-5.656809
1949/1/1,104,1,100,1,1.58E-07,193.70094,0.000525198,-4.879362
1949/2/1,104,1,100,1,1.98E-07,195.98032,0.003639913,-9.235886
1949/3/1,104,1,100,1,1.66E-07,194.01868,-0.000935829,-2.8928156
1949/4/1,104,1,100,1,1.41E-07,194.13301,-0.001463048,-2.4776287
1949/5/1,104,1,100,1,1.39E-07,194.09831,-0.000673738,-2.9845567
1949/6/1,104,1,100,1,2.52E-07,196.53853,-2.37E-05,-11.368277
1949/7/1,104,1,100,1,2.11E-07,196.73169,-0.001203127,-4.6288385
1949/8/1,104,1,100,1,2.27E-07,198.33537,0.000402397,-6.214312
1949/9/1,104,1,100,1,3.50E-07,197.47282,0.001172614,-8.517247
1949/10/1,104,1,100,1,3.04E-07,197.46336,0.00073218,-4.018408
1949/11/1,104,1,100,1,2.18E-07,196.75772,0.003106619,-11.942246
1949/12/1,104,1,100,1,2.18E-07,195.80292,0.0041923,-5.8026533
1950/1/1,104,1,100,1,1.44E-07,194.2087,-0.001995908,-1.2920518
1950/2/1,104,1,100,1,2.02E-07,194.68176,0.002351155,-11.930485
1950/3/1,104,1,100,1,1.73E-07,192.92276,-0.004144706,-12.749098
1950/4/1,104,1,100,1,9.83E-08,191.47833,0.000765158,-9.533456
1950/5/1,104,1,100,1,1.39E-07,192.55139,-0.003940327,-11.728184
1950/6/1,104,1,100,1,2.12E-07,193.34772,-0.002088768,-18.397053
1950/7/1,104,1,100,1,2.51E-07,196.66074,-0.002751806,-8.171454
1950/8/1,104,1,100,1,3.06E-07,197.12671,0.000818531,-12.939636
1950/9/1,104,1,100,1,3.03E-07,197.60686,-0.001670464,-10.536727
1950/10/1,104,1,100,1,2.05E-07,196.93669,-0.001154961,-5.081663
1950/11/1,104,1,100,1,2.05E-07,195.96376,0.003153483,-10.053322
1950/12/1,104,1,100,1,1.88E-07,194.97032,-0.000396893,-3.8572726
1951/1/1,104,1,100,1,2.23E-07,195.75009,0.000898373,-4.9464035
1951/2/1,104,1,100,1,2.03E-07,196.50226,0.000410642,-10.207399
1951/3/1,104,1,100,1,1.27E-07,193.04181,-0.002435474,-1.7648711
1951/4/1,104,1,100,1,1.46E-07,193.51566,-0.000772239,-8.223206
1951/5/1,104,1,100,1,1.59E-07,194.73537,-0.001267782,-1.1062174
1951/6/1,104,1,100,1,2.22E-07,194.98373,-0.000642495,-6.5906854
1951/7/1,104,1,100,1,1.93E-07,198.51593,-0.001863561,-5.188694
1951/8/1,104,1,100,1,2.75E-07,198.12643,-0.001032594,-6.016716
1951/9/1,104,1,100,1,2.54E-07,197.53984,-0.000397761,-6.3648615
1951/10/1,104,1,100,1,1.55E-07,196.1451,-0.001265612,-7.8068423
1951/11/1,104,1,100,1,1.27E-07,194.215,-0.002497091,-11.911667
1951/12/1,104,1,100,1,1.55E-07,195.54195,-0.003722496,-8.238496
1952/1/1,104,1,100,1,1.27E-07,193.27283,0.000299123,-13.533601
1952/2/1,104,1,100,1,1.83E-07,194.6376,-0.001939497,-7.374013
1952/3/1,104,1,100,1,1.02E-07,191.68175,-0.002707979,-8.73131
1952/4/1,104,1,100,1,9.91E-08,192.69254,-0.00156719,-8.906559
1952/5/1,104,1,100,1,9.48E-08,191.75192,-0.006355121,-13.184279
1952/6/1,104,1,100,1,1.42E-07,191.76218,-0.003525061,-12.740864
1952/7/1,104,1,100,1,2.24E-07,194.10384,-0.007170901,-13.63828
1952/8/1,104,1,100,1,2.60E-07,195.09805,-0.000578274,-11.598806
1952/9/1,104,1,100,1,2.56E-07,196.07965,-0.000373896,-14.372208
1952/10/1,104,1,100,1,1.42E-07,191.774,-0.006999934,-21.162222
1952/11/1,104,1,100,1,9.56E-08,190.73642,-0.004576461,-18.439394
1952/12/1,104,1,100,1,9.61E-08,191.05968,-0.004037092,-8.300833
1953/1/1,104,1,100,1,1.08E-07,192.11382,-0.001434409,-9.9768715
1953/2/1,104,1,100,1,1.34E-07,192.76349,-0.004586007,-3.705547
1953/3/1,104,1,100,1,1.09E-07,193.2334,-0.002328295,-5.3851137
1953/4/1,104,1,100,1,9.83E-08,193.12459,-0.001947308,-8.430211
1953/5/1,104,1,100,1,1.45E-07,194.53195,-0.001315513,-1.946001
1953/6/1,104,1,100,1,2.14E-07,196.02841,-0.002855514,-3.677319
1953/7/1,104,1,100,1,3.90E-07,198.06021,-0.001340247,-1.9118919
1953/8/1,104,1,100,1,2.43E-07,198.22263,-0.002180326,-3.2186139
1953/9/1,104,1,100,1,3.65E-07,198.81001,0.000789024,-0.8380513
1953/10/1,104,1,100,1,2.43E-07,195.24786,-0.000255868,-3.0692406
1953/11/1,104,1,100,1,1.46E-07,194.42316,-0.002571293,-8.078537
1953/12/1,104,1,100,1,1.29E-07,193.35797,0.000211036,-6.8859034
1954/1/1,104,1,100,1,1.43E-07,193.3217,-0.004778237,-8.871274
1954/2/1,104,1,100,1,1.43E-07,193.52434,-0.004096106,-4.3406773
1954/3/1,104,1,100,1,1.28E-07,194.00844,-0.002308768,-4.960518
1954/4/1,104,1,100,1,1.17E-07,192.25574,-0.002301825,-8.053838
1954/5/1,104,1,100,1,1.32E-07,192.00266,-0.002978315,-10.352068
1954/6/1,104,1,100,1,2.71E-07,193.73958,-0.001175355,-12.3115635
1954/7/1,104,1,100,1,3.60E-07,196.21054,-0.010385418,-12.565615
1954/8/1,104,1,100,1,3.01E-07,195.25969,-0.00343654,-19.341515
1954/9/1,104,1,100,1,3.83E-07,197.189,0.00044145,-16.043541
1954/10/1,104,1,100,1,1.76E-07,193.21054,-0.002468452,-12.112791
1954/11/1,104,1,100,1,2.01E-07,193.138,0.002360702,-13.895861
1954/12/1,104,1,100,1,1.82E-07,192.17058,-0.003857447,-9.466414
1955/1/1,104,1,100,1,1.32E-07,191.86624,-0.001097683,-2.3458977
1955/2/1,104,1,100,1,1.55E-07,191.55876,-0.005773661,-8.658387
1955/3/1,104,1,100,1,1.52E-07,191.45152,-0.000821272,-4.181895
1955/4/1,104,1,100,1,1.39E-07,192.10672,-0.001801075,-3.746713
1955/5/1,104,1,100,1,1.85E-07,192.47571,-0.001098551,-8.299657
1955/6/1,104,1,100,1,3.94E-07,194.05258,-0.001613186,-10.372063
1955/7/1,104,1,100,1,4.77E-07,198.03026,-0.000856854,-7.6539407
1955/8/1,104,1,100,1,3.65E-07,198.54352,0.000703975,-7.4198833
1955/9/1,104,1,100,1,3.23E-07,196.73958,-0.000503205,-10.441457
1955/10/1,104,1,100,1,2.44E-07,195.22972,-0.001317249,-6.139037
1955/11/1,104,1,100,1,1.52E-07,194.21736,0.00308796,-4.7241077
1955/12/1,104,1,100,1,1.42E-07,193.8531,0.000102554,-4.0125265
1956/1/1,104,1,100,1,2.14E-07,195.05548,-0.002309636,-2.3952966
1956/2/1,104,1,100,1,1.98E-07,193.72853,0.000171982,-5.442746
1956/3/1,104,1,100,1,1.40E-07,193.06703,-0.002852042,-6.2166643
1956/4/1,104,1,100,1,1.47E-07,192.88885,-0.000950148,-5.7803063
1956/5/1,104,1,100,1,3.32E-07,193.7309,0.000665789,-4.9405227
1956/6/1,104,1,100,1,6.94E-07,194.45627,0.000418886,-7.417531
1956/7/1,104,1,100,1,1.14E-06,197.03761,0.003089262,-3.5302982
1956/8/1,104,1,100,1,9.12E-07,196.88702,0.002591984,-5.533311
1956/9/1,104,1,100,1,5.30E-07,195.84785,0.003376521,-11.661142
1956/10/1,104,1,100,1,3.81E-07,192.75246,-0.004044903,-10.666105
1956/11/1,104,1,100,1,1.89E-07,191.49725,-0.002438078,-10.75079
1956/12/1,104,1,100,1,2.08E-07,193.34062,-0.001979853,-2.9198673
1957/1/1,104,1,100,1,2.34E-07,194.32933,-0.002258867,-7.5480857
1957/2/1,104,1,100,1,1.54E-07,192.92354,-0.001349359,-14.825033
1957/3/1,104,1,100,1,1.89E-07,191.97505,-0.00278435,-7.2211113
1957/4/1,104,1,100,1,1.57E-07,190.91223,-0.003874804,-5.752078
1957/5/1,104,1,100,1,1.68E-07,192.43234,-0.005157054,-4.0607495
1957/6/1,104,1,100,1,2.97E-07,193.59293,-0.000294487,-11.220079
1957/7/1,104,1,100,1,5.55E-07,196.7175,0.002536875,-3.9419568
1957/8/1,104,1,100,1,5.38E-07,197.54143,0.00195368,-6.1555037
1957/9/1,104,1,100,1,3.28E-07,196.12381,-0.002944903,-9.746342
1957/10/1,104,1,100,1,2.74E-07,195.36139,0.002272615,-4.90759
1957/11/1,104,1,100,1,2.96E-07,193.91225,-0.000496262,-4.1148534
1957/12/1,104,1,100,1,2.74E-07,193.51486,0.002944765,-1.6401973
1958/1/1,104,1,100,1,2.73E-07,193.29962,0.000322555,0.032312393
1958/2/1,104,1,100,1,2.35E-07,194.09988,-0.001263442,5.935496
1958/3/1,104,1,100,1,2.25E-07,194.31277,0.000838492,-2.1518302
1958/4/1,104,1,100,1,2.54E-07,194.48859,0.001176086,-0.9874244
1958/5/1,104,1,100,1,1.81E-07,193.4573,-0.000456775,-5.7391405
1958/6/1,104,1,100,1,2.57E-07,195.30699,-0.001293383,-10.733147
1958/7/1,104,1,100,1,4.59E-07,197.13144,0.001055454,-0.58752775
1958/8/1,104,1,100,1,6.71E-07,197.08098,0.001206026,0.65568113
1958/9/1,104,1,100,1,6.67E-07,197.0179,0.003207724,-4.000765
1958/10/1,104,1,100,1,3.66E-07,193.51566,-0.002411608,-5.981431
1958/11/1,104,1,100,1,4.00E-07,192.23366,0.00364946,-5.3110156
1958/12/1,104,1,100,1,3.81E-07,192.64995,0.005712774,-5.63799
1959/1/1,104,1,100,1,4.65E-07,193.37059,0.003765318,-5.196927
1959/2/1,104,1,100,1,3.46E-07,193.02368,0.003442911,-0.23585367
1959/3/1,104,1,100,1,4.69E-07,194.09674,0.003079282,-4.395957
1959/4/1,104,1,100,1,5.34E-07,192.94089,0.002174114,-1.8589644
1959/5/1,104,1,100,1,3.49E-07,191.92932,0.000896204,-6.043768
1959/6/1,104,1,100,1,3.81E-07,193.55586,0.002992497,-12.444469
1959/7/1,104,1,100,1,3.63E-07,195.9204,0.00108366,-12.927875
1959/8/1,104,1,100,1,4.07E-07,197.85837,0.004006146,-11.791697
1959/9/1,104,1,100,1,3.93E-07,197.40108,0.000220582,-9.466414
1959/10/1,104,1,100,1,3.71E-07,194.88911,-0.004425889,-6.6741934
1959/11/1,104,1,100,1,3.04E-07,193.97847,-0.000589122,-5.6862125
1959/12/1,104,1,100,1,2.48E-07,193.07335,0.001400859,-2.06597
1960/1/1,104,1,100,1,2.90E-07,193.99896,0.004071669,-1.594327
1960/2/1,104,1,100,1,3.81E-07,195.1217,0.005734904,-6.5824523
1960/3/1,104,1,100,1,2.70E-07,193.77269,0.001620425,-2.8375359
1960/4/1,104,1,100,1,3.53E-07,193.20108,0.001495889,-2.4999757
1960/5/1,104,1,100,1,4.13E-07,193.60791,0.002612378,-5.7238503
1960/6/1,104,1,100,1,4.17E-07,194.96875,0.003592615,-10.107426
1960/7/1,104,1,100,1,4.49E-07,195.18636,0.000271785,-7.4398785
1960/8/1,104,1,100,1,3.80E-07,195.60501,0.00390374,-17.283222
1960/9/1,104,1,100,1,3.16E-07,196.40529,-0.001295119,-10.497913
1960/10/1,104,1,100,1,2.62E-07,194.93011,0.000821569,-8.955957
1960/11/1,104,1,100,1,2.20E-07,193.07098,0.000320819,-5.8014774
1960/12/1,104,1,100,1,1.66E-07,190.66704,0.002627999,-12.375076
1961/1/1,104,1,100,1,2.22E-07,193.22314,-0.000193383,-4.386548
1961/2/1,104,1,100,1,1.29E-07,190.47229,-0.000685888,-17.717228
1961/3/1,104,1,100,1,1.61E-07,192.40948,0.000672298,-2.7281523
1961/4/1,104,1,100,1,1.30E-07,191.50987,-0.002089636,-10.803717
1961/5/1,104,1,100,1,1.70E-07,191.02261,-0.003564548,-15.149654
1961/6/1,104,1,100,1,3.73E-07,195.8589,0.003402122,-11.137749
1961/7/1,104,1,100,1,4.76E-07,196.91698,0.000427131,-5.132238
1961/8/1,104,1,100,1,4.82E-07,198.91173,0.001417782,-6.56481
1961/9/1,104,1,100,1,3.92E-07,199.37138,0.000686618,-8.4878435
1961/10/1,104,1,100,1,3.08E-07,197.43814,-0.000337012,-2.0283327
1961/11/1,104,1,100,1,2.53E-07,194.58794,0.000293916,-2.3682451
1961/12/1,104,1,100,1,3.22E-07,194.1472,0.002062595,-4.737046
1962/1/1,104,1,100,1,4.56E-07,195.80685,0.005802163,-6.270768
1962/2/1,104,1,100,1,2.88E-07,194.34589,0.000483107,-1.8295603
1962/3/1,104,1,100,1,2.21E-07,192.86205,0.00109364,-3.5679355
1962/4/1,104,1,100,1,1.68E-07,193.41159,0.002468315,-3.61263
1962/5/1,104,1,100,1,1.51E-07,192.2999,-0.001659616,-8.178512
1962/6/1,104,1,100,1,4.13E-07,195.62946,0.003197743,-8.985362
1962/7/1,104,1,100,1,5.33E-07,196.41002,0.000557308,-6.3037004
1962/8/1,104,1,100,1,5.72E-07,197.27573,0.002089498,-3.8490396
1962/9/1,104,1,100,1,3.40E-07,195.8313,-0.002009794,-4.3195066
1962/10/1,104,1,100,1,2.12E-07,192.9748,-0.002363442,-16.839808
1962/11/1,104,1,100,1,1.65E-07,192.89989,-0.00233437,-10.203871
1962/12/1,104,1,100,1,1.76E-07,192.60028,-4.93E-05,-3.5397074
1963/1/1,104,1,100,1,2.50E-07,194.64943,0.002244843,-3.8078737
1963/2/1,104,1,100,1,2.38E-07,192.99844,-0.001317683,-1.8648453
1963/3/1,104,1,100,1,2.15E-07,193.23813,0.001941964,-2.981028
1963/4/1,104,1,100,1,1.44E-07,192.33142,-0.000289714,-4.6076674
1963/5/1,104,1,100,1,1.57E-07,192.41895,-0.000679379,-4.431242
1963/6/1,104,1,100,1,3.19E-07,195.82657,0.001707644,-2.1483016
1963/7/1,104,1,100,1,2.70E-07,195.45049,-0.001832318,-8.545475
1963/8/1,104,1,100,1,3.03E-07,197.5296,0.002561609,-10.022741
1963/9/1,104,1,100,1,2.58E-07,195.54984,0.003186461,-17.812498
1963/10/1,104,1,100,1,2.13E-07,194.50987,-0.001732081,-16.995062
1963/11/1,104,1,100,1,2.04E-07,192.60974,0.000577703,-5.6862125
1963/12/1,104,1,100,1,1.86E-07,193.75455,0.002516047,-1.3273368
1964/1/1,104,1,100,1,2.39E-07,193.94063,0.004519913,-6.0778766
1964/2/1,104,1,100,1,2.12E-07,194.83945,0.000132495,-2.4717479
1964/3/1,104,1,100,1,1.99E-07,195.01132,0.003098374,-1.329689
1964/4/1,104,1,100,1,1.48E-07,192.50488,-0.001492555,-3.8349254
1964/5/1,104,1,100,1,2.08E-07,193.74431,0.000132062,-9.067694
1964/6/1,104,1,100,1,3.22E-07,196.37453,-0.000974448,-9.865135
1964/7/1,104,1,100,1,4.53E-07,198.48834,0.002476126,-10.507322
1964/8/1,104,1,100,1,4.53E-07,199.36586,0.000211904,-7.1587744
1964/9/1,104,1,100,1,4.04E-07,197.08255,0.001080188,-7.7715573
1964/10/1,104,1,100,1,3.04E-07,194.35298,0.001826539,-6.6753693
1964/11/1,104,1,100,1,1.90E-07,191.8765,0.001163502,-6.111985
1964/12/1,104,1,100,1,1.87E-07,192.27939,-0.001433107,-3.9513662
1965/1/1,104,1,100,1,1.90E-07,192.73195,-0.000761391,-0.99918604
1965/2/1,104,1,100,1,2.40E-07,194.01868,0.002640583,-2.0189233
1965/3/1,104,1,100,1,3.00E-07,194.28754,0.001696362,1.7942109
1965/4/1,104,1,100,1,1.79E-07,192.087,-0.003512477,-3.3279974
1965/5/1,104,1,100,1,2.01E-07,193.46205,-0.001551569,-5.034616
1965/6/1,104,1,100,1,3.70E-07,195.93616,0.001253324,-2.1071358
1965/7/1,104,1,100,1,5.10E-07,197.5501,0.000968235,5.403868
1965/8/1,104,1,100,1,4.80E-07,197.24655,0.000457071,-0.5463619
1965/9/1,104,1,100,1,4.49E-07,197.37743,0.00164082,-4.3747864
1965/10/1,104,1,100,1,2.84E-07,193.65915,0.001343581,-2.2388663
1965/11/1,104,1,100,1,2.25E-07,192.8037,0.000618058,0.07230234
1965/12/1,104,1,100,1,2.27E-07,192.26047,-0.000389951,-9.333508
1966/1/1,104,1,100,1,3.37E-07,192.40475,0.002283029,-1.7625189
1966/2/1,104,1,100,1,3.71E-07,194.1677,0.002858848,-7.4081216
1966/3/1,104,1,100,1,2.89E-07,191.61237,-0.000988768,-2.8245978
1966/4/1,104,1,100,1,1.93E-07,190.45178,-0.003821865,-6.5001206
1966/5/1,104,1,100,1,3.18E-07,192.33852,-0.00115713,-9.098274
1966/6/1,104,1,100,1,3.78E-07,194.40344,-0.001729912,-11.324759
1966/7/1,104,1,100,1,3.88E-07,195.03893,-0.001123284,-11.721127
1966/8/1,104,1,100,1,4.78E-07,196.1372,-0.00449445,-11.561169
1966/9/1,104,1,100,1,4.68E-07,196.69148,-0.001969873,-10.3379545
1966/10/1,104,1,100,1,4.12E-07,195.02,-0.001672634,-3.7220135
1966/11/1,104,1,100,1,2.40E-07,193.37769,0.003750564,-9.793388
1966/12/1,104,1,100,1,2.27E-07,194.5832,0.003217704,-2.712862
1967/1/1,104,1,100,1,2.59E-07,195.69647,0.005458928,-3.4644327
1967/2/1,104,1,100,1,2.54E-07,193.74667,0.002457467,-5.7838345
1967/3/1,104,1,100,1,2.32E-07,194.58557,0.002115968,-4.099563
1967/4/1,104,1,100,1,2.05E-07,194.06204,-0.000505809,-1.806037
1967/5/1,104,1,100,1,2.15E-07,193.8878,0.00197147,-4.538274
1967/6/1,104,1,100,1,3.09E-07,196.28308,0.00036291,-5.9437933
1967/7/1,104,1,100,1,5.87E-07,196.68991,0.001039833,-6.5424623
1967/8/1,104,1,100,1,6.97E-07,198.10751,0.002087763,-8.340822
1967/9/1,104,1,100,1,4.23E-07,196.00713,-0.001912594,-7.6468835
1967/10/1,104,1,100,1,2.52E-07,194.39398,-0.000144783,-7.720982
1967/11/1,104,1,100,1,2.32E-07,192.32985,-4.15E-05,-3.1962667
1967/12/1,104,1,100,1,1.74E-07,192.28491,0.001015099,-2.6599345
1968/1/1,104,1,100,1,2.42E-07,193.52354,0.00357439,-1.5884461
1968/2/1,104,1,100,1,2.37E-07,194.2087,0.002120307,1.2614074
1968/3/1,104,1,100,1,1.85E-07,191.1803,0.002320346,-6.0849333
1968/4/1,104,1,100,1,2.24E-07,191.71487,0.000150286,0.001732349
1968/5/1,104,1,100,1,2.87E-07,192.46309,0.003555732,-2.6975718
1968/6/1,104,1,100,1,4.39E-07,193.52591,-0.002502299,-8.765419
1968/7/1,104,1,100,1,6.74E-07,196.20581,0.004705634,-13.8005905
1968/8/1,104,1,100,1,6.78E-07,197.47046,0.003304055,-9.245295
1968/9/1,104,1,100,1,3.63E-07,195.46468,-9.14E-05,-10.397939
1968/10/1,104,1,100,1,3.70E-07,194.4263,0.00224007,-7.756267
1968/11/1,104,1,100,1,2.42E-07,191.38136,-0.001598866,-8.251433
1968/12/1,104,1,100,1,1.72E-07,191.22446,-0.000117012,-5.4109898
1969/1/1,104,1,100,1,1.65E-07,190.61658,-0.000341785,-3.8631535
1969/2/1,104,1,100,1,2.33E-07,192.32433,0.002825002,-1.2791142
1969/3/1,104,1,100,1,1.65E-07,191.17952,0.003427724,-5.6485753
1969/4/1,104,1,100,1,2.02E-07,192.15402,0.001134429,-0.42168808
1969/5/1,104,1,100,1,2.41E-07,191.71092,-0.004395948,-9.607554
1969/6/1,104,1,100,1,3.78E-07,195.21474,0.003007684,-6.841209
1969/7/1,104,1,100,1,5.28E-07,197.12671,0.001259833,-1.9118919
1969/8/1,104,1,100,1,6.06E-07,197.2844,0.00223226,-2.678753
1969/9/1,104,1,100,1,5.22E-07,196.93985,0.000388945,-1.2849951
1969/10/1,104,1,100,1,3.60E-07,195.74852,0.001297151,-0.45697308
1969/11/1,104,1,100,1,2.96E-07,194.61002,0.000324724,-2.0612655
1969/12/1,104,1,100,1,2.64E-07,193.492,0.003930643,-6.4166126
1970/1/1,104,1,100,1,1.94E-07,192.56007,-0.000218984,-4.6347194
1970/2/1,104,1,100,1,3.07E-07,194.00449,0.003821294,-2.4705715
1970/3/1,104,1,100,1,2.24E-07,193.369,0.002170208,-1.2038393
1970/4/1,104,1,100,1,2.17E-07,192.42525,0.000272653,-2.6270018
1970/5/1,104,1,100,1,2.54E-07,192.41736,0.000388945,-5.195751
1970/6/1,104,1,100,1,3.10E-07,194.89227,0.0011622,-5.7673683
1970/7/1,104,1,100,1,3.50E-07,196.8878,0.002332496,-8.634864
1970/8/1,104,1,100,1,3.89E-07,196.8066,0.003916323,-8.572527
1970/9/1,104,1,100,1,3.07E-07,195.15088,-0.000667663,-10.623763
1970/10/1,104,1,100,1,2.41E-07,192.98898,0.002171076,-12.4703455
1970/11/1,104,1,100,1,2.36E-07,191.29068,-0.002811254,-12.19277
1970/12/1,104,1,100,1,2.61E-07,192.38661,0.00587593,-7.8444796
1971/1/1,104,1,100,1,2.14E-07,191.94904,-0.000684586,-3.0633597
1971/2/1,104,1,100,1,2.72E-07,193.93983,0.003184292,-5.470974
1971/3/1,104,1,100,1,2.18E-07,192.10356,0.000602437,-6.149623
1971/4/1,104,1,100,1,2.40E-07,190.91223,0.002270445,-7.1834736
1971/5/1,104,1,100,1,2.50E-07,191.18109,-0.002568689,-10.24739
1971/6/1,104,1,100,1,2.88E-07,193.6292,0.001741924,-11.672905
1971/7/1,104,1,100,1,3.47E-07,195.1769,0.000522594,-11.919899
1971/8/1,104,1,100,1,3.71E-07,197.05731,0.00249869,-8.396102
1971/9/1,104,1,100,1,2.93E-07,194.06757,0.000748669,-13.20545
1971/10/1,104,1,100,1,2.76E-07,194.75351,0.008420901,-13.473617
1971/11/1,104,1,100,1,2.45E-07,192.15088,0.000880149,-4.053693
1971/12/1,104,1,100,1,2.02E-07,192.0941,0.004073404,-9.852198
1972/1/1,104,1,100,1,2.60E-07,193.4179,0.003352221,-4.5241594
1972/2/1,104,1,100,1,2.03E-07,193.42972,0.0002093,-5.8391147
1972/3/1,104,1,100,1,2.33E-07,193.20975,0.005032379,-4.1654286
1972/4/1,104,1,100,1,2.07E-07,193.13011,0.000841963,-1.849555
1972/5/1,104,1,100,1,2.51E-07,194.63445,0.001417782,-0.81570435
1972/6/1,104,1,100,1,2.54E-07,195.8447,0.003454627,-4.3500867
1972/7/1,104,1,100,1,2.91E-07,195.69174,0.001920701,-5.146352
1972/8/1,104,1,100,1,2.93E-07,195.96692,0.000854113,-3.3338783
1972/9/1,104,1,100,1,2.46E-07,194.74956,0.002643187,-4.2489367
1972/10/1,104,1,100,1,2.53E-07,193.64732,-0.001507308,-5.2827873
1972/11/1,104,1,100,1,2.47E-07,192.0129,0.001097979,-6.812981
1972/12/1,104,1,100,1,1.89E-07,191.67229,-0.002917565,-5.9402647
1973/1/1,104,1,100,1,1.66E-07,192.29358,-0.001571963,-14.028767
1973/2/1,104,1,100,1,1.70E-07,192.71223,0.00046792,-2.5199704
1973/3/1,104,1,100,1,1.52E-07,192.57033,0.002762516,-8.780709
1973/4/1,104,1,100,1,1.17E-07,190.69778,-0.001443955,-7.6374745
1973/5/1,104,1,100,1,2.17E-07,192.52853,0.001081056,-8.564294
1973/6/1,104,1,100,1,2.61E-07,194.62025,0.000315612,-13.88057
1973/7/1,104,1,100,1,3.53E-07,195.11224,0.000112969,-12.26334
1973/8/1,104,1,100,1,3.13E-07,196.24995,-0.001238708,-10.210928
1973/9/1,104,1,100,1,3.29E-07,195.61685,0.002178453,-8.389046
1973/10/1,104,1,100,1,2.08E-07,193.41869,-0.001209636,-10.277969
1973/11/1,104,1,100,1,2.08E-07,193.8807,0.004752063,-9.953348
1973/12/1,104,1,100,1,1.96E-07,192.96375,0.004271708,-16.84804
1974/1/1,104,1,100,1,3.45E-07,196.78215,0.011869739,-19.406204
1974/2/1,104,1,100,1,3.64E-07,195.37006,0.004447448,-4.5935535
1974/3/1,104,1,100,1,1.73E-07,193.12538,0.001843897,-2.475276
1974/4/1,104,1,100,1,1.71E-07,190.9903,0.00123293,-6.074348
1974/5/1,104,1,100,1,2.11E-07,193.20029,-0.001660917,-6.9494166
1974/6/1,104,1,100,1,3.54E-07,195.71461,6.96E-05,-4.6711807
1974/7/1,104,1,100,1,4.48E-07,195.31409,0.000406736,-6.052001
1974/8/1,104,1,100,1,3.63E-07,195.6949,0.002598492,-8.713667
1974/9/1,104,1,100,1,2.08E-07,194.08649,-0.002647664,-12.597372
1974/10/1,104,1,100,1,2.24E-07,194.43498,0.006276877,-14.14756
1974/11/1,104,1,100,1,1.11E-07,191.77794,-0.003156224,-21.737368
1974/12/1,104,1,100,1,1.88E-07,192.79503,0.000483107,-3.82434
1975/1/1,104,1,100,1,1.15E-07,188.90172,-0.004198947,-12.172775
1975/2/1,104,1,100,1,1.74E-07,193.04497,0.000491785,-10.7519655
1975/3/1,104,1,100,1,2.00E-07,193.49437,0.002528197,-5.56742
1975/4/1,104,1,100,1,1.35E-07,191.34116,-0.005647389,-9.927472
1975/5/1,104,1,100,1,2.29E-07,192.54588,0.00177577,-11.224785
1975/6/1,104,1,100,1,2.92E-07,194.4271,0.002717822,-20.581196
1975/7/1,104,1,100,1,2.93E-07,195.96692,0.002168473,-10.604944
1975/8/1,104,1,100,1,3.07E-07,194.33643,0.000583778,-18.171228
1975/9/1,104,1,100,1,2.49E-07,195.29517,-0.001102022,-13.701793
1975/10/1,104,1,100,1,1.33E-07,193.35876,0.001716756,-17.691353
1975/11/1,104,1,100,1,1.24E-07,194.5564,0.00625735,-16.055304
1975/12/1,104,1,100,1,1.65E-07,192.18636,0.003241136,-10.808421
1976/1/1,104,1,100,1,2.33E-07,193.56927,0.004294273,-10.700214
1976/2/1,104,1,100,1,1.68E-07,192.41026,0.001951076,-8.847751
1976/3/1,104,1,100,1,2.00E-07,193.75534,0.005928434,-6.390737
1976/4/1,104,1,100,1,1.88E-07,192.62946,0.000163304,-1.721353
1976/5/1,104,1,100,1,2.33E-07,194.23787,0.001084961,-5.827353
1976/6/1,104,1,100,1,3.34E-07,195.27939,0.00082504,-3.4667852
1976/7/1,104,1,100,1,3.79E-07,196.31383,0.001015099,-6.538934
1976/8/1,104,1,100,1,4.34E-07,197.0999,0.001074113,-4.360672
1976/9/1,104,1,100,1,3.39E-07,194.84734,-0.001283837,-2.255333
1976/10/1,104,1,100,1,1.85E-07,193.70647,0.001182595,-1.4261351
1976/11/1,104,1,100,1,1.43E-07,192.32039,0.002253088,-6.764758
1976/12/1,104,1,100,1,1.28E-07,191.67387,-0.00412865,-5.2686734
1977/1/1,104,1,100,1,2.02E-07,192.66415,-0.001138038,-3.801993
1977/2/1,104,1,100,1,2.66E-07,194.43182,0.003090998,-4.1877756
1977/3/1,104,1,100,1,1.81E-07,192.07755,0.000746066,-4.8946524
1977/4/1,104,1,100,1,1.68E-07,191.92302,0.002583739,0.35575867
1977/5/1,104,1,100,1,1.85E-07,192.00659,-0.001001351,-6.052001
1977/6/1,104,1,100,1,3.23E-07,194.7267,0.000180661,-7.82919
1977/7/1,104,1,100,1,3.40E-07,194.26704,-0.003439577,-11.665848
1977/8/1,104,1,100,1,4.72E-07,196.59688,0.002268709,-13.812353
1977/9/1,104,1,100,1,3.91E-07,195.27466,0.000853245,-10.353245
1977/10/1,104,1,100,1,2.11E-07,193.3154,0.000141174,-5.709736
