date,longitude,latitude,level,expver,t,v,w,OT
1957/9/1,104,1,30,1,218.21268,-0.107483596,0.000231864,11.2553005
1957/10/1,104,1,30,1,216.88101,0.28770432,-9.75E-05,8.568935
1957/11/1,104,1,30,1,215.26628,-0.07898703,-0.000148688,7.8655868
1957/12/1,104,1,30,1,216.75407,0.121564105,-0.000161272,8.671261
1958/1/1,104,1,30,1,214.3919,0.12653756,-0.000151292,7.7632604
1958/2/1,104,1,30,1,211.20741,-0.38035145,-0.000452436,6.284818
1958/3/1,104,1,30,1,214.1672,-0.013256803,0.000169379,8.2596035
1958/4/1,104,1,30,1,215.13857,-0.20063502,0.000380701,-3.170391
1958/5/1,104,1,30,1,214.94855,-0.13611454,-0.000297959,-17.632544
1958/6/1,104,1,30,1,214.57799,-0.3579037,-7.32E-05,-22.827675
1958/7/1,104,1,30,1,215.23317,-0.6049633,0.000195415,-25.523449
1958/8/1,104,1,30,1,214.5362,-0.20157593,-3.76E-05,-25.919819
1958/9/1,104,1,30,1,214.89888,-0.11151612,5.36E-06,-27.120686
1958/10/1,104,1,30,1,215.8513,0.06094174,0.000116006,-28.290972
1958/11/1,104,1,30,1,215.02187,-0.14095357,-0.000251529,-28.489744
1958/12/1,104,1,30,1,215.25604,-0.021590695,-2.11E-05,-30.038755
1959/1/1,104,1,30,1,214.91386,0.08096997,-9.83E-06,-31.951204
1959/2/1,104,1,30,1,215.76459,-0.029386923,-9.75E-05,-27.234774
1959/3/1,104,1,30,1,216.28258,0.17210513,-0.000331805,-22.684183
1959/4/1,104,1,30,1,219.42845,-0.016213998,0.000196282,-13.031378
1959/5/1,104,1,30,1,220.56143,-0.1943174,0.000508275,-0.8521652
1959/6/1,104,1,30,1,220.96432,0.5417537,0.000436677,3.686664
1959/7/1,104,1,30,1,221.6132,0.24831995,7.78E-05,7.6985707
1959/8/1,104,1,30,1,220.79166,0.23702887,0.000137269,9.628662
1959/9/1,104,1,30,1,220.04265,0.25141156,6.39E-05,10.727201
1959/10/1,104,1,30,1,218.87576,0.123042695,3.31E-05,13.906382
1959/11/1,104,1,30,1,217.48416,0.67509604,9.69E-05,16.550406
1959/12/1,104,1,30,1,215.02187,-0.6354761,-6.15E-05,15.278969
1960/1/1,104,1,30,1,213.03343,0.21713506,-9.40E-06,10.304958
1960/2/1,104,1,30,1,213.49545,-1.069914,-7.41E-05,4.922816
1960/3/1,104,1,30,1,214.10019,0.16511542,0.000145079,-1.1332693
1960/4/1,104,1,30,1,213.85104,-0.14659911,3.53E-05,-10.309727
1960/5/1,104,1,30,1,215.64238,-0.2034578,8.91E-05,-18.572302
1960/6/1,104,1,30,1,216.1036,-0.27241406,-6.84E-05,-24.22496
1960/7/1,104,1,30,1,216.61215,-0.18558025,-0.000168215,-28.740267
1960/8/1,104,1,30,1,216.29836,-0.19633365,-0.000244586,-29.963482
1960/9/1,104,1,30,1,217.92096,-0.12791505,-2.72E-05,-31.058493
1960/10/1,104,1,30,1,219.27707,0.0712919,-0.000269319,-29.113111
1960/11/1,104,1,30,1,218.67155,0.08554017,-5.45E-05,-22.316042
1960/12/1,104,1,30,1,218.90729,0.51796174,-0.00025717,-10.900163
1961/1/1,104,1,30,1,217.57169,0.3316589,2.71E-05,-6.3872085
1961/2/1,104,1,30,1,217.82083,0.13836631,-0.00015997,0.3063593
1961/3/1,104,1,30,1,217.40926,0.15113598,-1.59E-06,-0.259377
1961/4/1,104,1,30,1,218.45868,0.33676678,0.000162002,7.290441
1961/5/1,104,1,30,1,220.6316,-1.0719303,0.000216243,12.79608
1961/6/1,104,1,30,1,220.46997,-0.29365203,0.000188472,11.205902
1961/7/1,104,1,30,1,220.31544,0.11618739,0.000260937,5.706144
1961/8/1,104,1,30,1,219.57668,-0.6533537,0.00011861,8.466608
1961/9/1,104,1,30,1,219.5002,0.3437565,0.000242712,7.4621615
1961/10/1,104,1,30,1,218.14645,-0.07723962,0.000129024,6.5094657
1961/11/1,104,1,30,1,216.56879,-0.12657088,-5.41E-05,10.32613
1961/12/1,104,1,30,1,215.59113,-0.048070982,3.36E-05,9.28875
1962/1/1,104,1,30,1,214.30676,-0.35360232,-0.00019425,7.500975
1962/2/1,104,1,30,1,212.2174,-0.86291087,-5.67E-05,10.382586
1962/3/1,104,1,30,1,214.24525,-0.21528655,-0.000234172,9.755688
1962/4/1,104,1,30,1,215.56827,-0.3890886,-0.000301864,-1.0885749
1962/5/1,104,1,30,1,215.25288,-0.28814092,-4.24E-05,-13.69944
1962/6/1,104,1,30,1,215.26392,-0.020380944,0.000242278,-21.620928
1962/7/1,104,1,30,1,214.37614,-0.28518373,0.000228393,-24.718952
1962/8/1,104,1,30,1,214.19559,-0.13584572,-0.000124388,-25.023579
1962/9/1,104,1,30,1,214.51334,-0.12993133,-0.00014782,-26.325596
1962/10/1,104,1,30,1,214.46602,-0.19633365,1.01E-05,-26.932499
1962/11/1,104,1,30,1,214.67812,-0.4135526,-2.72E-05,-26.8584
1962/12/1,104,1,30,1,214.54723,-0.15103489,-0.000190779,-26.164461
1963/1/1,104,1,30,1,212.53671,-0.21622747,-0.000241548,-27.440603
1963/2/1,104,1,30,1,211.06392,-0.14149126,-0.000499734,-27.411198
1963/3/1,104,1,30,1,214.04579,-0.21595863,-0.000959261,-30.106974
1963/4/1,104,1,30,1,216.1659,-0.36529663,-0.00119575,-30.816202
1963/5/1,104,1,30,1,219.01767,-0.580096,-0.000494527,-33.757797
1963/6/1,104,1,30,1,222.6303,-0.47054568,-6.28E-05,-21.953783
1963/7/1,104,1,30,1,222.10126,-0.8231232,0.00051218,-2.1283069
1963/8/1,104,1,30,1,220.84448,-0.048608646,-0.000145651,8.802992
1963/9/1,104,1,30,1,220.9596,-0.3872067,-0.0002793,10.052082
1963/10/1,104,1,30,1,220.51256,-0.28451163,-0.000549201,11.646965
1963/11/1,104,1,30,1,218.886,-1.7342061,-0.000475,8.424267
1963/12/1,104,1,30,1,218.00847,-0.63171244,-0.000432909,6.348331
1964/1/1,104,1,30,1,215.87654,-0.75349486,-0.000314448,10.459036
1964/2/1,104,1,30,1,216.2542,-1.355686,7.70E-05,11.917484
1964/3/1,104,1,30,1,215.20163,-0.2742959,-0.000376933,13.030138
1964/4/1,104,1,30,1,217.1136,-0.24270776,9.91E-05,13.644096
1964/5/1,104,1,30,1,217.99901,-0.005729422,-4.19E-05,4.6675878
1964/6/1,104,1,30,1,217.36038,-0.079524726,-3.80E-05,-0.6628022
1964/7/1,104,1,30,1,215.96957,-0.32080442,-0.000195552,-4.159548
1964/8/1,104,1,30,1,215.04868,-0.44366214,-0.000139576,-2.3847113
1964/9/1,104,1,30,1,214.72858,-0.22254509,-0.00016431,-2.8916392
1964/10/1,104,1,30,1,214.19638,-0.3518549,-0.00011788,-0.82628965
1964/11/1,104,1,30,1,213.73987,0.008115605,-0.000330503,-2.536437
1964/12/1,104,1,30,1,213.64368,-0.23800313,-0.00029145,-1.2120724
1965/1/1,104,1,30,1,212.99559,-0.47054568,-0.000226361,-2.074203
1965/2/1,104,1,30,1,213.01845,-0.06084065,3.44E-05,-3.0010228
1965/3/1,104,1,30,1,213.15958,-0.15936881,-0.000346124,-5.146352
1965/4/1,104,1,30,1,213.80768,-0.24942863,-0.000300562,-12.19277
1965/5/1,104,1,30,1,215.14014,-0.466782,-0.000134369,-21.38099
1965/6/1,104,1,30,1,215.0203,-0.34889767,-0.00025283,-25.344673
1965/7/1,104,1,30,1,215.41057,-0.6026782,-0.000276262,-28.949625
1965/8/1,104,1,30,1,215.33882,-0.65483224,-0.000350463,-30.486876
1965/9/1,104,1,30,1,215.73935,-0.25131047,-0.000698037,-31.557188
1965/10/1,104,1,30,1,215.99008,-0.24593377,-0.000547465,-31.227861
1965/11/1,104,1,30,1,215.6266,-0.035838977,-0.000487584,-31.00086
1965/12/1,104,1,30,1,214.68678,0.102611214,-0.001200523,-32.821568
1966/1/1,104,1,30,1,215.99402,0.12559663,0.000152456,-28.781433
1966/2/1,104,1,30,1,215.83238,0.18742876,-6.54E-05,-15.500153
1966/3/1,104,1,30,1,217.42819,0.16471218,-0.000165611,-4.288926
1966/4/1,104,1,30,1,219.33856,-0.36569992,-0.000107031,4.350023
1966/5/1,104,1,30,1,219.8132,-1.3513846,0.000148551,6.9270053
1966/6/1,104,1,30,1,219.78009,-0.21232936,-8.53E-06,7.493918
1966/7/1,104,1,30,1,219.81479,-0.4355971,-0.000106598,6.5835643
1966/8/1,104,1,30,1,219.30704,-0.6059042,3.31E-05,8.813578
1966/9/1,104,1,30,1,219.31255,-0.46516898,-0.00036001,11.10828
1966/10/1,104,1,30,1,217.71281,-0.3099166,-4.41E-05,13.43474
1966/11/1,104,1,30,1,216.04684,0.15557177,-8.53E-06,15.831768
1966/12/1,104,1,30,1,215.74329,-1.456768,-0.000494527,17.955927
1967/1/1,104,1,30,1,214.42265,-1.6755999,-0.000373028,16.962065
1967/2/1,104,1,30,1,215.69835,-1.5316387,-0.000261509,13.0524845
1967/3/1,104,1,30,1,216.53015,-1.043165,-0.00018427,14.414486
1967/4/1,104,1,30,1,216.93462,-0.3009106,2.36E-05,9.682766
1967/5/1,104,1,30,1,216.0626,-0.08772418,-0.000277998,-2.2188716
1967/6/1,104,1,30,1,215.76695,-0.07777728,-0.000154329,-11.158919
1967/7/1,104,1,30,1,215.3262,0.07115748,-0.000112672,-15.280209
1967/8/1,104,1,30,1,214.87996,-0.09713343,-0.00014001,-14.788571
1967/9/1,104,1,30,1,213.76747,0.10731583,-0.000158669,-12.42918
1967/10/1,104,1,30,1,212.7283,0.48220667,-0.000352633,-13.323067
1967/11/1,104,1,30,1,213.97719,0.27345604,-0.000376933,-15.988262
1967/12/1,104,1,30,1,212.28757,0.79150164,-0.000260207,-16.80805
1968/1/1,104,1,30,1,210.57193,0.4809969,-0.000234172,-16.190563
1968/2/1,104,1,30,1,213.45131,0.36082754,-8.66E-05,-19.262712
1968/3/1,104,1,30,1,214.28075,0.3375733,-0.000445927,-21.934963
1968/4/1,104,1,30,1,214.87364,0.3546443,-0.000232002,-23.868582
1968/5/1,104,1,30,1,215.69598,0.46298495,-0.000390819,-26.108006
1968/6/1,104,1,30,1,216.32753,0.020616442,-0.000356972,-29.368341
1968/7/1,104,1,30,1,216.83844,0.3409337,-0.000254132,-33.700165
1968/8/1,104,1,30,1,218.6684,0.06336126,-0.000362613,-34.964546
1968/9/1,104,1,30,1,219.47575,0.28084904,-0.00032573,-30.2834
1968/10/1,104,1,30,1,219.34488,0.30222142,-0.000364783,-25.561087
1968/11/1,104,1,30,1,218.98535,0.28582248,-0.000615592,-18.179462
1968/12/1,104,1,30,1,217.82713,0.4984712,-0.000219418,-9.969814
1969/1/1,104,1,30,1,218.6195,0.5858427,3.44E-05,-5.0240307
1969/2/1,104,1,30,1,218.62819,0.3112274,-0.000241982,0.4110384
1969/3/1,104,1,30,1,218.75276,-0.18840301,-0.00010139,6.2906985
1969/4/1,104,1,30,1,219.46236,0.40209377,3.01E-05,12.976034
1969/5/1,104,1,30,1,219.6768,0.06618403,0.000236203,12.5067425
1969/6/1,104,1,30,1,218.88759,0.35316575,0.000242278,10.669569
1969/7/1,104,1,30,1,217.9596,-0.2925767,-7.01E-05,9.758039
1969/8/1,104,1,30,1,217.35722,-0.09095022,0.000179359,6.3153977
1969/9/1,104,1,30,1,217.66866,-0.18302631,1.48E-07,2.9703784
1969/10/1,104,1,30,1,217.40532,0.21081743,-0.000427268,5.0392566
1969/11/1,104,1,30,1,215.81662,-0.20614615,-0.000346124,-0.15116978
1969/12/1,104,1,30,1,214.36116,-0.014735401,-0.000427268,-5.694446
1970/1/1,104,1,30,1,211.73961,0.1840683,2.01E-05,-10.140358
1970/2/1,104,1,30,1,212.31754,0.07008214,-0.00027713,-13.020792
1970/3/1,104,1,30,1,213.6421,0.20866674,-0.000235907,-16.633978
1970/4/1,104,1,30,1,213.87549,-0.005729422,8.04E-05,-20.930517
1970/5/1,104,1,30,1,215.54382,-0.16945013,-0.000195986,-25.529331
1970/6/1,104,1,30,1,216.19823,-0.2910981,0.000115572,-29.53418
1970/7/1,104,1,30,1,216.39691,-0.23168549,-0.000130897,-32.272297
1970/8/1,104,1,30,1,216.73515,-0.1936453,0.000170681,-34.826935
1970/9/1,104,1,30,1,216.07523,-0.071862906,-0.000673304,-34.72696
1970/10/1,104,1,30,1,215.9065,0.18353064,-0.000547465,-34.05772
1970/11/1,104,1,30,1,217.90913,0.27627882,-0.000505375,-29.13546
1970/12/1,104,1,30,1,220.04579,0.05865664,-0.000208136,-14.600385
1971/1/1,104,1,30,1,217.61505,0.7537303,-8.88E-05,-7.3010902
1971/2/1,104,1,30,1,218.57457,-0.24674028,-0.000296223,3.3161712
1971/3/1,104,1,30,1,218.06209,-0.3183849,-0.000694132,6.348331
1971/4/1,104,1,30,1,218.9207,-0.53627586,-0.000234172,9.772154
1971/5/1,104,1,30,1,218.93805,-0.083019584,-0.000129595,10.657808
1971/6/1,104,1,30,1,218.50598,-0.7846798,-3.59E-05,11.865732
1971/7/1,104,1,30,1,218.23555,-0.99692523,-9.71E-05,8.655972
1971/8/1,104,1,30,1,217.77037,-0.15668043,-0.000163442,5.3321223
1971/9/1,104,1,30,1,216.73357,-0.4771321,-0.000124822,9.489874
1971/10/1,104,1,30,1,216.58691,-0.07401359,-0.00016214,12.496157
1971/11/1,104,1,30,1,216.54198,-0.5606055,-0.000407308,15.349539
1971/12/1,104,1,30,1,215.48863,-0.39796016,-0.000471963,13.301832
1972/1/1,104,1,30,1,214.11359,0.23313075,-0.000263678,12.12096
1972/2/1,104,1,30,1,213.0626,-0.16635853,-0.000203797,12.8584175
1972/3/1,104,1,30,1,213.70045,0.14266768,-0.000557012,9.567501
1972/4/1,104,1,30,1,214.77115,-0.43532827,-0.000146085,2.7927775
1972/5/1,104,1,30,1,215.25131,-0.03543572,-0.000128294,-14.381618
1972/6/1,104,1,30,1,215.53593,-0.26152623,-0.000458077,-22.812384
1972/7/1,104,1,30,1,215.44447,-0.20722148,-0.000714093,-25.614014
1972/8/1,104,1,30,1,214.42581,-0.07387917,-0.000248057,-28.599127
1972/9/1,104,1,30,1,215.48232,-0.045382634,-0.001112002,-27.420607
1972/10/1,104,1,30,1,215.44604,0.129898,-0.00121788,-27.326513
1972/11/1,104,1,30,1,215.57141,0.2844783,-0.000536183,-27.849909
1972/12/1,104,1,30,1,218.63608,0.3500741,-0.000536617,-10.947208
1973/1/1,104,1,30,1,217.12543,0.49645495,-1.29E-05,2.1153045
1973/2/1,104,1,30,1,214.61583,0.6195815,-0.000548333,9.760393
1973/3/1,104,1,30,1,217.21216,-0.42605343,-0.000266282,10.983606
1973/4/1,104,1,30,1,217.6939,-0.28370515,-0.000236775,9.71805
1973/5/1,104,1,30,1,218.18666,-0.07818054,-0.000374763,10.853052
1973/6/1,104,1,30,1,217.73962,0.5133916,-0.000205532,8.677141
1973/7/1,104,1,30,1,216.75092,-0.092294395,-0.000769201,6.0378222
1973/8/1,104,1,30,1,215.36642,-0.4310269,-0.000404704,4.7828517
1973/9/1,104,1,30,1,215.1488,-0.17630541,-0.000286676,4.7146344
1973/10/1,104,1,30,1,215.82845,-0.036511064,-0.000189043,1.7306981
1973/11/1,104,1,30,1,215.15039,-0.21380794,-0.000450266,-2.7175665
1973/12/1,104,1,30,1,214.78297,-0.19243553,-0.000256736,-2.6681676
1974/1/1,104,1,30,1,213.35039,-0.3002385,-0.000399063,-3.1950905
1974/2/1,104,1,30,1,213.58534,-0.3506451,-0.000440286,-3.0621836
1974/3/1,104,1,30,1,212.56746,-0.41543445,-0.00038214,-4.2160034
1974/4/1,104,1,30,1,213.79112,-0.24176681,-7.45E-05,-12.250402
1974/5/1,104,1,30,1,215.0944,-0.08570793,-0.000414684,-20.290682
1974/6/1,104,1,30,1,216.58614,-0.15775579,-0.000540089,-24.313173
1974/7/1,104,1,30,1,216.20059,-0.13248527,-0.00043074,-27.294758
1974/8/1,104,1,30,1,215.1291,0.009190947,-0.000635552,-29.222496
1974/9/1,104,1,30,1,213.8061,0.16498101,-0.000398195,-29.602398
1974/10/1,104,1,30,1,214.3446,0.12868825,-0.000275394,-30.502165
1974/11/1,104,1,30,1,214.41951,-0.20762473,-0.000280601,-30.80797
1974/12/1,104,1,30,1,215.80006,0.047903225,-0.000801312,-28.333313
1975/1/1,104,1,30,1,216.01373,0.09118571,-0.00038214,-22.443068
1975/2/1,104,1,30,1,218.25684,0.68880665,0.000107328,-15.982382
1975/3/1,104,1,30,1,218.58246,0.5897408,-2.46E-06,-6.45425
1975/4/1,104,1,30,1,220.21373,0.55425453,5.83E-05,0.32517815
1975/5/1,104,1,30,1,219.42924,-0.091353476,-3.76E-05,7.5350833
1975/6/1,104,1,30,1,219.06892,-0.05156584,6.52E-05,9.939171
1975/7/1,104,1,30,1,217.83423,0.43166563,-0.000205098,12.247986
1975/8/1,104,1,30,1,216.70676,-0.20238245,-0.000393422,13.215973
1975/9/1,104,1,30,1,215.90335,-0.052910015,-0.000136104,13.226557
1975/10/1,104,1,30,1,217.73253,-0.17590216,-0.000183402,14.246294
1975/11/1,104,1,30,1,217.23659,-0.49487528,-0.000174724,16.05524
1975/12/1,104,1,30,1,216.23607,-0.8029605,-0.000188609,14.873192
1976/1/1,104,1,30,1,215.01793,0.022363871,-0.000376065,16.364573
1976/2/1,104,1,30,1,214.67969,-0.41449353,-0.000379103,15.2554455
1976/3/1,104,1,30,1,214.84683,-0.50011754,-0.000732318,13.8981495
1976/4/1,104,1,30,1,214.5835,-0.33639684,-0.000504941,12.957214
1976/5/1,104,1,30,1,215.91122,-0.06917456,-6.62E-05,4.9592776
1976/6/1,104,1,30,1,215.90099,-0.04269427,-2.37E-05,-10.935448
1976/7/1,104,1,30,1,215.11491,-0.022934884,-0.000349162,-16.650444
1976/8/1,104,1,30,1,214.64421,0.11309579,-0.000552673,-18.413519
1976/9/1,104,1,30,1,214.02371,0.0987131,-0.000367387,-19.529701
1976/10/1,104,1,30,1,213.68468,0.103686556,-0.00030143,-21.192802
1976/11/1,104,1,30,1,213.25972,0.08191089,-0.000596065,-23.209929
1976/12/1,104,1,30,1,212.81819,0.15301783,-0.000271489,-25.294098
1977/1/1,104,1,30,1,210.71306,0.31741065,-0.000584783,-26.487907
1977/2/1,104,1,30,1,212.24579,-0.051431417,-0.000582614,-26.282078
1977/3/1,104,1,30,1,213.2337,0.068065874,-0.00022072,-27.709944
1977/4/1,104,1,30,1,214.72699,-0.10815567,0.000359872,-28.620298
1977/5/1,104,1,30,1,216.13042,-0.053716525,-0.000271055,-30.208124
1977/6/1,104,1,30,1,217.49048,-0.29230785,-0.000681548,-31.655987
1977/7/1,104,1,30,1,218.86945,0.032714024,-0.001135434,-27.345333
1977/8/1,104,1,30,1,220.44475,-0.09363857,-5.89E-05,-13.363056
1977/9/1,104,1,30,1,219.35434,-0.2331641,-0.000385178,-1.9648194
1977/10/1,104,1,30,1,218.08496,0.22103317,-0.000464152,6.8623157
1977/11/1,104,1,30,1,218.10861,-0.38330862,-0.00029926,9.51222
1977/12/1,104,1,30,1,218.14487,0.15221132,-0.000871174,17.39607
1978/1/1,104,1,30,1,215.89389,-0.25709045,-0.000774842,18.514606
1978/2/1,104,1,30,1,215.56905,0.034327045,-0.000491489,13.83934
1978/3/1,104,1,30,1,216.16273,-0.54245913,-6.88E-05,10.035616
1978/4/1,104,1,30,1,216.64842,0.013223469,-0.000288846,13.498253
1978/5/1,104,1,30,1,217.5638,-0.38492164,3.19E-06,13.213619
1978/6/1,104,1,30,1,217.13173,-0.08570793,-0.000335276,10.555481
1978/7/1,104,1,30,1,216.83292,0.07048539,-0.000254566,8.94178
1978/8/1,104,1,30,1,215.36406,-0.15896556,-0.000335276,8.21726
1978/9/1,104,1,30,1,215.02896,-0.09498274,-0.000254132,8.921785
1978/10/1,104,1,30,1,214.53304,-0.17751518,-0.000232002,6.6153207
1978/11/1,104,1,30,1,215.3617,-0.65483224,-0.000317051,1.3660865
1978/12/1,104,1,30,1,215.16931,0.1458937,0.000393718,-1.2403007
1979/1/1,104,1,30,1,212.69914,0.32466918,9.26E-06,3.2585397
1979/2/1,104,1,30,1,211.4329,0.35128388,-3.67E-05,5.750838
1979/3/1,104,1,30,1,212.7425,-0.04242544,-4.41E-05,-4.2254133
1979/4/1,104,1,30,1,215.33568,-0.19646809,-3.54E-05,-13.109005
1979/5/1,104,1,30,1,216.20137,-0.035570145,-0.00016214,-21.33159
1979/6/1,104,1,30,1,216.54434,-0.07683636,-0.000237209,-26.434978
1979/7/1,104,1,30,1,217.34146,-0.094848335,-2.46E-05,-29.11664
1979/8/1,104,1,30,1,217.31308,-0.010030791,0.000225789,-29.382454
1979/9/1,104,1,30,1,217.08679,0.049919493,-0.000205966,-30.372787
1979/10/1,104,1,30,1,214.98245,0.17385256,-0.000474132,-30.324564
1979/11/1,104,1,30,1,216.49467,0.5284463,-0.000363047,-31.411343
1979/12/1,104,1,30,1,220.00244,0.34819227,-0.000233738,-23.453396
1980/1/1,104,1,30,1,219.37956,0.54901224,-0.000186874,-1.3402748
1980/2/1,104,1,30,1,217.57642,0.2364912,-9.40E-06,2.0470872
1980/3/1,104,1,30,1,216.48679,0.22049549,4.01E-05,4.649945
1980/4/1,104,1,30,1,218.91833,0.2598799,0.000192377,8.052597
1980/5/1,104,1,30,1,219.63107,0.23393726,-6.75E-05,9.296982
1980/6/1,104,1,30,1,219.62871,-0.021321863,0.000135099,12.757267
1980/7/1,104,1,30,1,219.7525,0.08863178,0.000147683,8.727716
1980/8/1,104,1,30,1,219.23529,0.19871983,-3.28E-05,11.601095
1980/9/1,104,1,30,1,217.97299,-0.49205253,-2.68E-05,12.009224
1980/10/1,104,1,30,1,216.74303,0.2243936,-1.68E-05,12.011578
1980/11/1,104,1,30,1,216.13435,-0.061243907,-4.28E-05,10.340242
1980/12/1,104,1,30,1,215.90176,-0.26878476,0.000250957,7.795017
1981/1/1,104,1,30,1,214.69624,-0.274968,-3.37E-05,6.418901
1981/2/1,104,1,30,1,212.55563,-0.02831158,-5.41E-05,8.1807995
1981/3/1,104,1,30,1,214.19244,0.060269654,-0.000160404,7.9020476
1981/4/1,104,1,30,1,215.8868,0.07048539,1.01E-05,3.7819343
1981/5/1,104,1,30,1,215.72122,-0.23034132,6.13E-05,-10.918982
1981/6/1,104,1,30,1,216.33777,-0.16030973,-5.76E-05,-19.317991
1981/7/1,104,1,30,1,216.7186,-0.15963763,0.000105158,-23.452219
1981/8/1,104,1,30,1,215.88364,-0.1099031,-0.000363481,-24.546055
1981/9/1,104,1,30,1,214.55907,0.076130934,4.01E-05,-26.186808
1981/10/1,104,1,30,1,215.12358,0.15946989,0.000192811,-26.777245
1981/11/1,104,1,30,1,215.55486,0.21027976,7.96E-05,-27.5147
1981/12/1,104,1,30,1,215.27496,0.14454952,0.000371154,-27.92636
1982/1/1,104,1,30,1,212.33566,0.0089221,0.000303028,-28.133366
1982/2/1,104,1,30,1,212.71411,-0.020380944,0.00051001,-27.595856
1982/3/1,104,1,30,1,214.40059,-0.13503921,0.000482673,-27.867552
1982/4/1,104,1,30,1,216.05078,0.07828162,0.000347288,-28.280386
1982/5/1,104,1,30,1,218.52963,0.08285182,0.000189774,-30.43042
1982/6/1,104,1,30,1,223.00874,0.1284194,-0.000469793,-26.004501
1982/7/1,104,1,30,1,224.71887,-0.051700264,-0.000385611,-7.32579
1982/8/1,104,1,30,1,221.59035,0.40074956,0.000224054,4.813432
1982/9/1,104,1,30,1,221.20007,-0.19203228,0.000184566,9.5463295
1982/10/1,104,1,30,1,219.44658,-0.34096703,-5.02E-05,13.358288
1982/11/1,104,1,30,1,219.33699,0.0621515,0.000123817,13.647625
1982/12/1,104,1,30,1,217.59218,-0.82473624,6.65E-05,15.771784
1983/1/1,104,1,30,1,216.37247,-1.1675012,0.000237071,16.331638
1983/2/1,104,1,30,1,215.30965,-0.21313587,-0.00017212,15.789427
1983/3/1,104,1,30,1,216.33699,-1.012921,-0.000170818,15.529493
1983/4/1,104,1,30,1,216.33067,-0.30763146,8.69E-05,14.54504
1983/5/1,104,1,30,1,217.21846,0.024917811,-0.000246321,7.8338304
1983/6/1,104,1,30,1,215.78981,-0.29849106,-7.97E-05,-8.070304
1983/7/1,104,1,30,1,214.78377,-0.15506744,0.000135099,-14.5674515
1983/8/1,104,1,30,1,214.73015,-0.10775241,0.000221016,-16.699842
1983/9/1,104,1,30,1,213.60583,-0.16071299,0.000250957,-17.772509
1983/10/1,104,1,30,1,213.90071,-0.056404874,2.84E-05,-20.50592
1983/11/1,104,1,30,1,213.40636,-0.04605472,0.000179359,-22.906479
1983/12/1,104,1,30,1,213.61766,0.16592193,-6.58E-05,-23.503971
1984/1/1,104,1,30,1,213.076,0.2061128,0.000256164,-23.959146
1984/2/1,104,1,30,1,211.71516,0.21095183,-6.93E-05,-24.299059
1984/3/1,104,1,30,1,211.2082,0.21619412,0.000332101,-25.3729
1984/4/1,104,1,30,1,215.23317,0.009863034,0.000463146,-27.64996
1984/5/1,104,1,30,1,216.84631,-0.0832884,-0.000206834,-29.597692
1984/6/1,104,1,30,1,217.13252,0.02330479,-6.36E-05,-33.034454
1984/7/1,104,1,30,1,216.84947,0.25584733,-0.001368452,-35.572624
1984/8/1,104,1,30,1,216.48442,0.33139008,-0.001042574,-35.52793
1984/9/1,104,1,30,1,217.52753,0.33448166,-0.001106795,-34.971603
1984/10/1,104,1,30,1,219.95749,0.5569429,-0.000510148,-26.805471
1984/11/1,104,1,30,1,219.97327,0.18957944,0.000674902,-7.2128778
1984/12/1,104,1,30,1,217.88469,0.41163743,0.000520424,2.418756
1985/1/1,104,1,30,1,216.158,0.611382,0.000416283,7.9667373
1985/2/1,104,1,30,1,217.52043,0.32883614,-3.98E-05,7.6562285
1985/3/1,104,1,30,1,217.50308,0.13661888,-0.000399931,13.588818
1985/4/1,104,1,30,1,218.77168,-0.15520185,-0.000186874,15.424814
1985/5/1,104,1,30,1,219.6366,-0.75053763,0.000468788,15.675339
1985/6/1,104,1,30,1,219.08232,-0.14283544,0.000337742,13.186567
1985/7/1,104,1,30,1,218.37904,0.15073273,1.53E-05,10.981255
1985/8/1,104,1,30,1,217.27365,-0.20184478,-4.80E-05,8.738302
1985/9/1,104,1,30,1,216.6831,0.013626725,-0.000225059,9.562796
1985/10/1,104,1,30,1,216.57982,0.04884415,0.000250089,10.895393
1985/11/1,104,1,30,1,215.36563,-0.08167538,1.14E-05,9.312273
1985/12/1,104,1,30,1,213.52463,-0.00210014,-2.33E-05,7.545669
1986/1/1,104,1,30,1,212.08415,-0.06514202,3.92E-05,11.34469
1986/2/1,104,1,30,1,213.23212,-0.3123361,-0.000158235,12.954863
1986/3/1,104,1,30,1,212.87811,-0.63735795,-7.45E-05,12.65494
1986/4/1,104,1,30,1,214.28389,-0.128856,-0.000169951,5.668506
1986/5/1,104,1,30,1,214.93593,-0.33800986,0.000192377,-4.976984
1986/6/1,104,1,30,1,214.6245,-0.39191136,0.000283067,-15.336666
1986/7/1,104,1,30,1,214.73804,-0.19243553,0.000415415,-19.649672
1986/8/1,104,1,30,1,213.18324,-0.09108463,0.000491785,-19.55793
1986/9/1,104,1,30,1,213.70755,-0.002637819,0.000268314,-19.964884
1986/10/1,104,1,30,1,213.78323,0.17412141,0.000240977,-20.949335
1986/11/1,104,1,30,1,213.35591,0.14333977,0.000461411,-21.790295
1986/12/1,104,1,30,1,214.75932,0.19361196,-0.000138274,-23.743908
1987/1/1,104,1,30,1,212.87338,0.06389893,-0.000106598,-23.35342
1987/2/1,104,1,30,1,212.34671,0.31216836,-7.01E-05,-24.143805
1987/3/1,104,1,30,1,214.82161,0.13809747,-9.57E-05,-25.481108
